Ball ID,Over/Ball,Innings,Team,Batsman,Bowler,Commentary
1789907755747,9.5,2,AUS,Josh Inglis,Brad Evans,"Brad Evans to Josh Inglis, no run, short ball on leg, Josh Inglis goes for a pull, gets beaten down the leg-side"
1789907791011,9.6,2,AUS,Josh Inglis,Brad Evans,"Brad Evans to Josh Inglis, 2 runs, good length delivery around middle and leg, clipped through square leg for one"
1789907876822,10.1,2,AUS,Cooper Connolly,Ernest Masuku,"Masuku to Cooper Connolly, leg byes, <b>FOUR</b>, drifting on the pads, Cooper Connolly looks to flick it away but misses. Off the pads past the keeper's dive down the leg-side"
1789907905682,10.2,2,AUS,Cooper Connolly,Ernest Masuku,"Masuku to Cooper Connolly, no run, short and wide outside off, slapped towards cover by Cooper Connolly"
1789907941315,10.3,2,AUS,Cooper Connolly,Ernest Masuku,"Masuku to Cooper Connolly, 1 run, drifting down the leg-side, Cooper Connolly clips it towards fine leg for one"
1789907979073,10.4,2,AUS,Josh Inglis,Ernest Masuku,"Masuku to Josh Inglis, 1 run, back of a length delivery outside off, punched off the back foot through point"
1789908014550,10.5,2,AUS,Cooper Connolly,Ernest Masuku,"Masuku to Cooper Connolly, no run"
1789908050124,10.6,2,AUS,Cooper Connolly,Ernest Masuku,"Masuku to Cooper Connolly, <b>FOUR</b>, width on offer outside off, Cooper Connolly slashes this through point for four runs to end the over"
1789908111809,$undefined,2,AUS,Josh Inglis,Blessing Muzarabani,<b>Blessing Muzarabani [4.0-1-26-0] is back into the attack</b>
1789908129814,11.1,2,AUS,Josh Inglis,Blessing Muzarabani,"Blessing Muzarabani to Josh Inglis, 1 run, square of the wicket"
1789908168572,11.2,2,AUS,Cooper Connolly,Blessing Muzarabani,"Blessing Muzarabani to Cooper Connolly, <b>FOUR</b>, short ball down the leg-side, Cooper Connolly swivel-pulls this towards deep backward square leg for four runs"
1789908200054,11.3,2,AUS,Cooper Connolly,Blessing Muzarabani,"Blessing Muzarabani to Cooper Connolly, no run"
1789908229910,11.4,2,AUS,Cooper Connolly,Blessing Muzarabani,"Blessing Muzarabani to Cooper Connolly, no run, back of a length delivery around off, shaping away from the batsman"
1789908263193,11.5,2,AUS,Cooper Connolly,Blessing Muzarabani,"Blessing Muzarabani to Cooper Connolly, no run, that's a nasty delivery. Banged in short by Blessing Muzarabani and Cooper Connolly gets surprised due to it. Takes off his eyes for a moment and gets hit on the helmet"
1789908416443,11.6,2,AUS,Cooper Connolly,Blessing Muzarabani,"Blessing Muzarabani to Cooper Connolly, no run, short ball down the leg-side, Cooper Connolly lets it go"
1789908469873,$undefined,2,AUS,Josh Inglis,Graeme Cremer,"<b>Graeme Cremer, right-arm leg break, comes into the attack</b>"
1789908487145,12.1,2,AUS,Josh Inglis,Graeme Cremer,"Graeme Cremer to Josh Inglis, <b>FOUR</b>, dispatched. Full toss on middle and leg, Josh Inglis whips it away to the wide long-on boundary"
1789908517672,12.2,2,AUS,Josh Inglis,Graeme Cremer,"Graeme Cremer to Josh Inglis, 1 run, width on offer outside off, carved through the off-side for a single"
1789908563346,12.3,2,AUS,Cooper Connolly,Graeme Cremer,"Graeme Cremer to Cooper Connolly, no run"
1789908581604,12.4,2,AUS,Cooper Connolly,Graeme Cremer,"Graeme Cremer to Cooper Connolly, no run"
1789908602657,$undefined,2,AUS,Cooper Connolly,Graeme Cremer,"Graeme Cremer to Cooper Connolly, <b>THATS OUT!!</b> Bowled!!"
1789908603602,12.5,2,AUS,Cooper Connolly,Graeme Cremer,"Graeme Cremer to Cooper Connolly, <b>out</b> Bowled!! Graeme Cremer strikes in his first over, and Cooper Connolly's rusty knock comes to an end. <b>Cooper Connolly b Graeme Cremer 21(39) [4s-4]</b>"
1789908670922,$undefined,2,AUS,Alex Carey,Graeme Cremer,"<b>Alex Carey, left handed bat, comes to the crease</b>"
1789908726653,12.6,2,AUS,Alex Carey,Graeme Cremer,"Graeme Cremer to Carey, no run"
1789908783712,13.1,2,AUS,Josh Inglis,Blessing Muzarabani,"Blessing Muzarabani to Josh Inglis, 1 run, to backward square leg"
1789908819911,13.2,2,AUS,Alex Carey,Blessing Muzarabani,"Blessing Muzarabani to Carey, 1 run, to square leg"
1789908856845,13.3,2,AUS,Josh Inglis,Blessing Muzarabani,"Blessing Muzarabani to Josh Inglis, no run, on a length around off, Josh Inglis checks his drive, chipping it towards mid-on. Didn't carry to the fielder, but there were shouts of 'catch it'"
1789908888450,13.4,2,AUS,Josh Inglis,Blessing Muzarabani,"Blessing Muzarabani to Josh Inglis, no run"
1789908923772,13.5,2,AUS,Josh Inglis,Blessing Muzarabani,"Blessing Muzarabani to Josh Inglis, 1 run, to third man"
1789908965428,13.6,2,AUS,Alex Carey,Blessing Muzarabani,"Blessing Muzarabani to Carey, 1 run, well directed bouncer, Alex Carey takes his eyes off the ball, tucking it towards the on-side for a single"
1789918324691,$undefined,2,AUS,Nathan Ellis,Madhevere,<b>Wessly Madhevere [5.0-0-25-1] is back into the attack</b>
1789918350664,49.1,2,AUS,Nathan Ellis,Wessly Madhevere,"Madhevere to Nathan Ellis, <b>SIX</b>, what a hit from Ellis! There's pin-drop silence in the crowd! In the slot on off, Ellis lines it up and smokes it over wide long-on for a 86m maximum. That will take a lot of pressure off from the visitors. <b>3 needed off 5 deliveries</b>"
1789918409166,49.2,2,AUS,Nathan Ellis,Wessly Madhevere,"Madhevere to Nathan Ellis, 1 run, quick and flat on off, Ellis punches it down to long-on and takes the single"
1789918424954,$undefined,2,AUS,,,<b>2 needed off 4 deliveries!</b> Ellis walks down the track to have a chat with Spencer Johnson
1789918450050,49.3,2,AUS,Spencer Johnson,Wessly Madhevere,"Madhevere to Spencer Johnson, no run, on a back of a length on off, Johnson punches it but striaghtish extra cover intercepts it to his left. <b>A dot ball is worth in gold now</b>"
1789918474582,49.4,2,AUS,Spencer Johnson,Wessly Madhevere,"Madhevere to Spencer Johnson, 1 run, the scores are level! On the shorter side on off, Johnson punches it to mid-on and he scurries across to the other end to beat the throw of the fielder"
1789918511662,$undefined,2,AUS,,,<b>The scores are level but still there's the possibility of a Super Over lurking.</b> Is there another twist in the tale?
1789918526060,49.5,2,AUS,Nathan Ellis,Wessly Madhevere,"Madhevere to Nathan Ellis, 1 run, <b>there's the game for Australia!</b> Ellis has held his nerves to take his side through in a tense finish. Madhevere is in tears and Raza is consoling him. Was a tossed up full delivery around off, Ellis leaned ahead and flicked it uppishly off the inner half over mid-wicket. The batters take the second run but only the first run will count as only a run was needed. Got to feel for Zimbabwe who gave it their all. <b>Australia whitewash Zimbabwe 3-0</b>"
1789918683478,$undefined,2,AUS,,,"<b>17:38 Local Time, 15:38 GMT, 21:08 IST:</b> What a cliff hanger of a game we have been treated to. The game swung to and fro in the second innings. Zimbabwe put their heart and soul into their bowling effort and almost pulled off another famous win over Australia but the visitors prevailed eventually. Fifties from Kaia and Ervine and Raza's 81* off 72 took Zimbabwe to a competitive score on a slow surface. 272 was always a tricky target. The hosts started off really well with the ball as Evans got rid of both Head and Marsh cheaply. Connolly and Inglis got together and stitched a nice little 52-run stand. Connolly through wasn't at his best and Cremer outfoxed him to knock him over through the gate. Inglis found an able ally in Carey and the duo mixed caution with aggression to perfection. Inglis went past his fifty and continued to bat fluently. But Evans returned for a bowl and nipped Carey out courtesy an outstanding diving catch from Madhevere."
1789918683488,$undefined,2,AUS,,,$2a
1789918683498,$undefined,2,AUS,,,"<b>One-wicket win for AUS in ODIs</b><br>vs NZ, Christchurch, 1993 <br>vs WI, Sydney, 1996 <br>vs SA, Durban, 2006 <br>vs ENG, Brisbane, 2014 <br>vs BAN, Mirpur, 2026<br>vs ZIM, Harare, 2026* <br><br><b>One-wicket defeat for ZIM in ODIs</b><br>vs ENG, Bulawayo, 2000 <br>vs WI, Brisbane, 2001 <br>vs BAN, Harare, 2007 <br>vs BAN, Chattogram, 2009 <br>vs AUS, Harare, 2026*<br><br><b>Australia</b> have won 32 of 35 completed ODIs against Zimbabwe and Zimbabwe's only home win over them came back in 2014. <br><br><b>Australia’s</b> 272 is their second-highest successful chase against Zimbabwe, behind the 280 chased at Hobart in 2001."
1789918683508,$undefined,2,AUS,,,"Australia’s 27* today is their second-highest 10th-wicket stand in a successful chase, behind Faulkner and McKay’s 57* against England in Brisbane in 2014.<br><br><b>Most wickets for ZIM in a 3-match ODI series</b> <br>11 - Brian Vitori vs BAN, 2011 (home)<br>10 - Ed Rainsford vs IRE, 2010 (home)<br>9 - Brad Evans vs AUS, 2026 (home)* <br>8 - Richard Ngarava vs IRE, 2024 (away)<br><br><b>ZIM spinners today (by lengths)</b><br>Full (< 3m): 0/21 (12 balls), ER: 10.5  <br>Good (3-5m): 2/62 (63 balls), ER: 5.90  <br>Short (5m+): 3/43 (74 balls), ER: 3.48  <br><br>Zimbabwe’s spinners bowled 42.3% of balls in the good length band (3-5m) and returned figures of 2/62 (ER: 5.90); Australia spinners managed 46.7% of balls in this zone for 1/51 (ER: 5.46)."
1789919677411,$undefined,2,AUS,,,<b>Stats by Shashikant Singh</b>
1789920007769,$undefined,2,AUS,,,$29
1789920359483,$undefined,2,AUS,,,"<b>Raza (2/2):</b> (On outstanding individual performances in the series) I think a lot of great things, but all I would say is that the fact that 300s were scored by the Aussies and none by Zimbabwe, I think to win an ODI game, the top four has to get 100 as well. If you look at their 100, it was all in the top four as well. So I think that's one thing we've learned. (On their bowling effort) We just have to get all those little components right, and hopefully we can produce results come the next ODI. (On whether he knew he became the leading run-scorer for Zimbabwe in ODIs today?) No, I didn't know that. I'm glad I didn't know that. There's a lot riding on me anyway, and so for me not to know these things is a good thing."
1789920508941,$undefined,2,AUS,,,$28
1789920713755,$undefined,2,AUS,,,"<b>Josh Inglis | Player of the Match:</b> (On not being amongst the runs but stepping up today) Yeah, you can say that again. I wasn't in the runs. Yeah, it was a difficult couple of games. I was disappointed with my output, but to get a score that helps us win a game today, yeah, I'm pretty happy. (Did he feel a little extra pressure coming into this final game?) Potentially, but I kind of didn't want to look at it like that. It was more, what can I do for the team? How do I help the team win a game today? And that was all that was sort of on my mind out there up until I got out. And yeah, like I said, it's nice to get a few runs. (On his thought process during the innings and that shot that got him out) Yeah, not a lot, clearly. No, it was really good up until that moment, and obviously just one lapse in concentration and you're out. And yeah, Ellis has got me out of it there. He's played brilliantly, and I thought Spencer as well, to get us over the line, did really well."
1789920905892,$undefined,2,AUS,,,"<b>Mitchell Marsh (1/1):</b> (Quite a finish) It certainly was, yeah. Great game of cricket in the end. I thought Zimbabwe played a great game of cricket and probably deserved to win, but yeah, the boys got the job done in the end there. It was fantastic to see. (On their game plan in the run-chase?) Oh, I think it's the same almost every innings. We want to get off to a good start and form a couple of partnerships with the top order. We weren't able to do that today, which meant we had to find a way to do it. And yeah, we were a little bit lucky at the other end, but the way the boys got us over the line was incredible. Yeah, I think we're aware that we need to keep improving as a team, and there's certainly areas that we can improve, but I thought the way we played over the three matches progressively got better. Albeit today we got a bit lucky at the end there, but there's lots of positive signs in our group. We've got some young talent in our team that is very exciting for the future of this team."
1789921015097,$undefined,2,AUS,,,"<b>Marsh (2/2):</b> (On what impressed him the most about his team?) I think the way we've sort of stuck at it. One-day cricket wickets are generally pretty flat. Zimbabwe played really well. We had to work really hard for each and every win. But I thought across the board we played some really good cricket throughout the whole three games. (On Ellis' brilliant bowling in all three games and his gutsy knock to get them over the line today) Yeah, I love Ellis. I thought it was a pretty stiff man in the series not to be Nathan Ellis, but he's a gem. He's certainly someone I go to when I'm under pressure with the ball. He's a great leader within our group. He's really, I guess, found his way in international cricket now and knows that he belongs here and knows that he's a world-class bowler. So it's a pleasure to have him. He certainly would have been pretty nervous there at the end with the bat, but yeah, very happy for him."
1789921167192,$undefined,2,AUS,,,"Marsh has been presented the trophy and he poses for photographs with his mates behind the winner's hoarding. The final game of the series was a dead rubber but it still turned out to be a nail-biter. Just goes to show that both teams put their best efforts. Zimbabwe fought valiantly and had the game almost in their grasp but Ellis eventually stood in their way to deny them. That brings us to an end to our coverage. Until next time, goodbye and cheers!"
